Feature,Area (nm^2),Area Fraction (%),Roundness,Equivalent Diameter (nm),
328.000000,41412.742382,0.203905,0.477369,229.626526,
329.000000,6675.900277,0.032870,0.875858,92.195554,
330.000000,12714.681440,0.062604,0.805824,127.235354,
331.000000,12853.185596,0.063286,0.923977,127.926480,
332.000000,20000.000000,0.098475,0.765198,159.576912,
333.000000,7479.224377,0.036826,0.921318,97.585062,
334.000000,15844.875346,0.078016,0.917582,142.036340,
335.000000,28781.163435,0.141711,0.704686,191.429662,
336.000000,14875.346260,0.073242,0.869677,137.622233,
337.000000,25263.157895,0.124389,0.742546,179.348966,
338.000000,11163.434903,0.054966,0.911937,119.221335,
339.000000,12797.783934,0.063013,0.943355,127.650478,
340.000000,28060.941828,0.138164,0.633979,189.019313,
341.000000,18199.445983,0.089609,0.703549,152.224355,
342.000000,22105.263158,0.108840,0.763060,167.765596,
343.000000,7036.011080,0.034643,0.985485,94.649498,
344.000000,12188.365651,0.060012,0.890798,124.574111,
345.000000,44792.243767,0.220545,0.639646,238.812177,
346.000000,7977.839335,0.039281,0.795128,100.785418,
347.000000,2022.160665,0.009957,0.779419,50.741452,
348.000000,6011.080332,0.029597,0.856080,87.484543,
349.000000,24016.620499,0.118251,0.686842,174.868267,
350.000000,20249.307479,0.099702,0.418862,160.568425,
351.000000,10831.024931,0.053329,0.947957,117.432914,
352.000000,35041.551247,0.172535,0.580600,211.225682,
353.000000,17285.318560,0.085108,0.816412,148.352119,
354.000000,3019.390582,0.014867,0.613275,62.003286,
355.000000,37257.617729,0.183446,0.618200,217.802370,
356.000000,42742.382271,0.210452,0.400307,233.283714,
357.000000,27.700831,0.000136,1.128379,5.938838,
358.000000,7617.728532,0.037508,0.972793,98.484482,
359.000000,27.700831,0.000136,1.128379,5.938838,
360.000000,15567.867036,0.076652,0.851892,140.789289,
361.000000,360.110803,0.001773,0.909728,21.412784,
362.000000,6038.781163,0.029733,0.912980,87.685888,
363.000000,10083.102493,0.049646,0.594345,113.305802,
364.000000,18254.847645,0.089882,0.831701,152.455875,
365.000000,5346.260388,0.026324,0.859036,82.504970,
366.000000,14681.440443,0.072287,0.882743,136.722312,
367.000000,4016.620499,0.019777,0.975525,71.513076,
368.000000,16121.883657,0.079380,0.831030,143.272537,
369.000000,12686.980609,0.062467,0.944999,127.096677,
370.000000,8725.761773,0.042963,0.959107,105.403913,
371.000000,13047.091413,0.064240,0.736689,128.887830,
372.000000,19612.188366,0.096565,0.662639,158.022194,
373.000000,46149.584488,0.227228,0.828808,242.403539,
374.000000,28698.060942,0.141302,0.807091,191.153096,
375.000000,24930.747922,0.122752,0.816942,178.165132,
376.000000,36481.994460,0.179627,0.780450,215.523358,
377.000000,22437.673130,0.110477,0.883581,169.022285,
378.000000,16675.900277,0.082108,0.928022,145.713471,
379.000000,62659.279778,0.308517,0.535459,282.454019,
380.000000,27867.036011,0.137210,0.769886,188.365104,
381.000000,3213.296399,0.015821,0.948991,63.963240,
382.000000,34432.132964,0.169535,0.740658,209.380881,
383.000000,1551.246537,0.007638,0.915882,44.442192,
384.000000,4349.030471,0.021413,0.825983,74.413423,
385.000000,17506.925208,0.086199,0.801699,149.300065,
386.000000,30914.127424,0.152213,0.746625,198.396294,
387.000000,10637.119114,0.052374,0.980081,116.376977,
388.000000,11495.844875,0.056602,0.954476,120.983322,
389.000000,17119.113573,0.084290,0.916878,147.637165,
390.000000,14542.936288,0.071605,0.934768,136.075867,
391.000000,15900.277008,0.078289,0.868011,142.284439,
392.000000,11883.656510,0.058512,0.934854,123.007079,
393.000000,45512.465374,0.224091,0.685636,240.724470,
394.000000,10526.315789,0.051829,0.942212,115.769260,
395.000000,14487.534626,0.071333,0.885108,135.816428,
396.000000,1578.947368,0.007774,0.997082,44.837242,
397.000000,28891.966759,0.142256,0.738192,191.797796,
398.000000,3961.218837,0.019504,0.835224,71.018170,
399.000000,23767.313019,0.117024,0.725762,173.958279,
400.000000,37977.839335,0.186993,0.640658,219.897446,
401.000000,10110.803324,0.049783,0.785083,113.461335,
402.000000,21301.939058,0.104885,0.741666,164.689014,
403.000000,1385.041551,0.006820,0.841044,41.993924,
404.000000,14349.030471,0.070651,0.897932,135.165650,
405.000000,12077.562327,0.059467,0.924148,124.006572,
406.000000,8891.966759,0.043782,0.953018,106.403025,
407.000000,15872.576177,0.078152,0.715776,142.160443,
408.000000,31135.734072,0.153304,0.847180,199.106122,
409.000000,13268.698061,0.065331,0.938793,129.977810,
410.000000,9916.897507,0.048828,0.914531,112.368083,
411.000000,30304.709141,0.149212,0.557976,196.431042,
412.000000,18282.548476,0.090018,0.828245,152.571504,
413.000000,5844.875346,0.028779,0.888908,86.266601,
414.000000,14210.526316,0.069969,0.924024,134.511725,
415.000000,14265.927978,0.070242,0.925823,134.773676,
416.000000,43296.398892,0.213180,0.813790,234.790731,
417.000000,1052.631579,0.005183,0.843514,36.609454,
418.000000,554.016620,0.002728,0.788094,26.559290,
419.000000,25706.371191,0.126571,0.838388,180.915362,
420.000000,14764.542936,0.072697,0.823794,137.108716,
421.000000,5013.850416,0.024687,0.856701,79.898890,
422.000000,498.614958,0.002455,0.657587,25.196355,
423.000000,11689.750693,0.057557,0.952687,121.999397,
424.000000,8310.249307,0.040917,0.921318,102.863687,
425.000000,10581.717452,0.052102,0.944688,116.073516,
426.000000,12603.878116,0.062058,0.893906,126.679738,
427.000000,9002.770083,0.044327,0.909728,107.063920,
428.000000,1606.648199,0.007911,0.905832,45.228841,
429.000000,47368.421053,0.233229,0.745074,245.583686,
430.000000,20221.606648,0.099566,0.725062,160.458559,
431.000000,25734.072022,0.126708,0.778436,181.012812,
432.000000,4709.141274,0.023187,0.797885,77.432970,
433.000000,12409.972299,0.061103,0.955331,125.701502,
434.000000,10498.614958,0.051692,0.944444,115.616832,
435.000000,3628.808864,0.017867,0.844273,67.973105,
436.000000,415.512465,0.002046,0.718455,23.001020,
437.000000,18144.044321,0.089336,0.754496,151.992482,
438.000000,9473.684211,0.046646,0.942693,109.828363,
439.000000,304.709141,0.001500,0.615248,19.696896,
440.000000,18282.548476,0.090018,0.890377,152.571504,
441.000000,1440.443213,0.007092,0.862505,42.825568,
442.000000,12991.689751,0.063968,0.895289,128.613892,
443.000000,27285.318560,0.134346,0.769140,186.388698,
444.000000,7285.318560,0.035871,0.897194,96.311763,
445.000000,11994.459834,0.059057,0.869036,123.579208,
446.000000,27783.933518,0.136801,0.794133,188.084031,
447.000000,5152.354571,0.025369,0.772354,80.994948,
448.000000,12714.681440,0.062604,0.948210,127.235354,
449.000000,40193.905817,0.197904,0.684416,226.222170,
450.000000,15484.764543,0.076243,0.900868,140.413014,
451.000000,14376.731302,0.070787,0.903226,135.296056,
452.000000,19667.590028,0.096838,0.942346,158.245232,
453.000000,21634.349030,0.106522,0.663619,165.968999,
454.000000,13213.296399,0.065059,0.958547,129.706174,
455.000000,13019.390582,0.064104,0.954380,128.750934,
456.000000,7340.720222,0.036144,0.913876,96.677274,
457.000000,10083.102493,0.049646,0.914641,113.305802,
458.000000,2132.963989,0.010502,0.885616,52.113090,
459.000000,20997.229917,0.103385,0.910179,163.506891,
460.000000,29196.675900,0.143757,0.599820,192.806541,
461.000000,25678.670360,0.126435,0.917531,180.817860,
462.000000,11495.844875,0.056602,0.949577,120.983322,
463.000000,23240.997230,0.114432,0.810792,172.021385,
464.000000,15096.952909,0.074333,0.745072,138.643563,
465.000000,33878.116343,0.166807,0.768446,207.689570,
466.000000,13462.603878,0.066286,0.923856,130.924099,
467.000000,13240.997230,0.065195,0.861513,129.842063,
468.000000,14764.542936,0.072697,0.896170,137.108716,
469.000000,18975.069252,0.093428,0.901572,155.434258,
470.000000,39445.983380,0.194221,0.824824,224.107532,
471.000000,57146.814404,0.281375,0.489329,269.743552,
472.000000,13988.919668,0.068878,0.923454,133.458779,
473.000000,20027.700831,0.098611,0.896647,159.687384,
474.000000,30803.324100,0.151667,0.904658,198.040426,
475.000000,4099.722992,0.020186,0.868192,72.249079,
476.000000,24404.432133,0.120161,0.667710,176.274468,
477.000000,69833.795014,0.343843,0.544537,298.186434,
478.000000,36731.301939,0.180855,0.672779,216.258517,
479.000000,13850.415512,0.068196,0.918871,132.796449,
480.000000,6731.301939,0.033143,0.953935,92.577318,
481.000000,21634.349030,0.106522,0.751238,165.968999,
482.000000,20193.905817,0.099429,0.754846,160.348618,
483.000000,10775.623269,0.053056,0.936280,117.132189,
484.000000,16371.191136,0.080607,0.942000,144.376064,
485.000000,6897.506925,0.033961,0.906277,93.713279,
486.000000,22576.177285,0.111159,0.793275,169.543156,
487.000000,16509.695291,0.081289,0.916208,144.985506,
488.000000,29085.872576,0.143211,0.773585,192.440337,
489.000000,19113.573407,0.094110,0.682691,156.000505,
490.000000,9362.880886,0.046100,0.909728,109.184203,
491.000000,19279.778393,0.094928,0.879745,156.677300,
492.000000,9778.393352,0.048146,0.918288,111.580630,
493.000000,11828.254848,0.058239,0.894159,122.720014,
494.000000,21551.246537,0.106113,0.893427,165.649930,
495.000000,16343.490305,0.080471,0.931908,144.253867,
496.000000,14542.936288,0.071605,0.662716,136.075867,
497.000000,5789.473684,0.028506,0.934068,85.856781,
498.000000,11495.844875,0.056602,0.944753,120.983322,
499.000000,2880.886427,0.014185,0.930306,60.564499,
500.000000,22770.083102,0.112114,0.845225,170.269699,
501.000000,15789.473684,0.077743,0.924024,141.787807,
502.000000,11274.238227,0.055511,0.920188,119.811543,
503.000000,8642.659280,0.042554,0.948028,104.900789,
504.000000,8642.659280,0.042554,0.939563,104.900789,
505.000000,17423.822715,0.085790,0.922541,148.945292,
506.000000,16897.506925,0.083199,0.924353,146.678472,
507.000000,4099.722992,0.020186,0.786024,72.249079,
508.000000,13711.911357,0.067514,0.962727,132.130798,
509.000000,18421.052632,0.090700,0.783865,153.148335,
510.000000,11634.349030,0.057284,0.914092,121.709955,
511.000000,3767.313019,0.018549,0.869574,69.258154,
512.000000,26454.293629,0.130254,0.818951,183.528343,
513.000000,25761.772853,0.126844,0.789857,181.110209,
514.000000,17257.617729,0.084972,0.756788,148.233199,
515.000000,18919.667590,0.093155,0.921093,155.207181,
516.000000,11606.648199,0.057148,0.954958,121.564976,
517.000000,21994.459834,0.108295,0.785852,167.344603,
518.000000,5623.268698,0.027687,0.919057,84.615413,
519.000000,3905.817175,0.019231,0.901298,70.519791,
520.000000,41246.537396,0.203087,0.701187,229.165273,
521.000000,35429.362881,0.174445,0.796020,212.391304,
522.000000,11883.656510,0.058512,0.983240,123.007079,
523.000000,24681.440443,0.121525,0.802400,177.272068,
524.000000,831.024931,0.004092,0.965214,32.528354,
525.000000,58393.351801,0.287513,0.671915,272.669625,
526.000000,49307.479224,0.242777,0.583831,250.559838,
527.000000,11357.340720,0.055920,0.902439,120.252299,
528.000000,13296.398892,0.065468,0.882912,130.113415,
529.000000,50747.922438,0.249869,0.595349,254.193355,
530.000000,11163.434903,0.054966,0.942201,119.221335,
531.000000,27.700831,0.000136,1.128379,5.938838,
532.000000,20969.529086,0.103248,0.932681,163.399001,
533.000000,443.213296,0.002182,0.885173,23.755351,
534.000000,15512.465374,0.076379,0.883234,140.538551,
535.000000,14930.747922,0.073515,0.774188,137.878275,
536.000000,28393.351801,0.139801,0.748570,190.135579,
537.000000,4875.346260,0.024005,0.919578,78.787586,
538.000000,16952.908587,0.083472,0.842422,146.918731,
539.000000,27.700831,0.000136,1.128379,5.938838,
540.000000,55.401662,0.000273,1.595769,8.398785,
541.000000,2520.775623,0.012412,0.919635,56.652901,
542.000000,18614.958449,0.091655,0.961765,153.952269,
543.000000,12603.878116,0.062058,0.950674,126.679738,
544.000000,13961.218837,0.068741,0.714217,133.326576,
545.000000,4736.842105,0.023323,0.696354,77.660380,
546.000000,1301.939058,0.006410,1.015757,40.714620,
547.000000,7036.011080,0.034643,0.941294,94.649498,
548.000000,10803.324100,0.053193,0.954529,117.282648,
549.000000,20775.623269,0.102294,0.956391,162.641769,
550.000000,11468.144044,0.056466,0.906831,120.837471,
551.000000,17950.138504,0.088382,0.749431,151.178127,
552.000000,34238.227147,0.168580,0.717022,208.790480,
553.000000,28227.146814,0.138983,0.862025,189.578268,
554.000000,24321.329640,0.119752,0.790491,175.974085,
555.000000,17700.831025,0.087154,0.821697,150.124608,
556.000000,16648.199446,0.081971,0.909539,145.592396,
557.000000,9501.385042,0.046782,0.941193,109.988814,
558.000000,11772.853186,0.057966,0.923857,122.432276,
559.000000,19335.180055,0.095201,0.896812,156.902249,
560.000000,19750.692521,0.097247,0.855291,158.579200,
561.000000,5761.772853,0.028369,0.891794,85.651136,
562.000000,14404.432133,0.070924,0.930306,135.426336,
563.000000,17590.027701,0.086609,0.936432,149.653997,
564.000000,3324.099723,0.016367,0.887452,65.056708,
565.000000,18781.163435,0.092473,0.919511,154.638029,
566.000000,9584.487535,0.047191,0.934001,110.468767,
567.000000,3573.407202,0.017594,0.920130,67.452230,
568.000000,10083.102493,0.049646,0.954216,113.305802,
569.000000,44709.141274,0.220136,0.642316,238.590542,
570.000000,13905.817175,0.068468,0.897781,133.061776,
571.000000,35983.379501,0.177172,0.570539,214.045467,
572.000000,8975.069252,0.044191,0.890689,106.899079,
573.000000,4598.337950,0.022641,0.950389,76.516572,
574.000000,14238.227147,0.070105,0.940418,134.642764,
575.000000,19778.393352,0.097383,0.907033,158.690367,
576.000000,19667.590028,0.096838,0.827242,158.245232,
577.000000,23988.919668,0.118115,0.916742,174.767392,
578.000000,5900.277008,0.029051,0.989475,86.674483,
579.000000,14155.124654,0.069696,0.867276,134.249262,
580.000000,16232.686981,0.079925,0.717331,143.764039,
581.000000,14127.423823,0.069560,0.895913,134.117839,
582.000000,19196.675900,0.094519,0.917136,156.339269,
583.000000,26620.498615,0.131072,0.746280,184.103969,
584.000000,15041.551247,0.074061,0.824102,138.388937,
585.000000,14764.542936,0.072697,0.946827,137.108716,
586.000000,33961.218837,0.167216,0.708924,207.944143,
587.000000,21246.537396,0.104612,0.920318,164.474714,
588.000000,12991.689751,0.063968,0.895289,128.613892,
589.000000,11329.639889,0.055784,0.783644,120.105560,
590.000000,16759.002770,0.082517,0.861873,146.076093,
591.000000,18836.565097,0.092746,0.862078,154.865941,
592.000000,28476.454294,0.140210,0.936314,190.413623,
593.000000,12853.185596,0.063286,0.878786,127.926480,
594.000000,17811.634349,0.087700,0.778166,150.593749,
595.000000,18060.941828,0.088927,0.911127,151.644009,
596.000000,15844.875346,0.078016,0.891672,142.036340,
597.000000,11662.049861,0.057421,0.963013,121.854762,
598.000000,17340.720222,0.085381,0.892775,148.589672,
599.000000,7506.925208,0.036962,0.956685,97.765608,
600.000000,63462.603878,0.312473,0.612319,284.258855,
601.000000,27174.515235,0.133800,0.843868,186.009858,
602.000000,1357.340720,0.006683,0.832591,41.571864,
603.000000,15346.260388,0.075561,0.910962,139.783638,
604.000000,21966.759003,0.108158,0.772944,167.239189,
605.000000,25927.977839,0.127662,0.837276,181.693497,
606.000000,29695.290859,0.146212,0.724546,194.445927,
607.000000,6177.285319,0.030415,0.964845,88.685760,
608.000000,19972.299169,0.098338,0.911468,159.466364,
609.000000,12714.681440,0.062604,0.920983,127.235354,
610.000000,16288.088643,0.080198,0.938500,144.009161,
611.000000,20609.418283,0.101475,0.681271,161.989896,
612.000000,24598.337950,0.121116,0.753196,176.973378,
613.000000,23019.390582,0.113341,0.817036,171.199294,
614.000000,20720.221607,0.102021,0.877447,162.424769,
615.000000,9279.778393,0.045691,0.780043,108.698578,
616.000000,22963.988920,0.113068,0.698238,170.993154,
617.000000,7673.130194,0.037780,0.910962,98.841959,
618.000000,10110.803324,0.049783,0.885267,113.461335,
619.000000,17340.720222,0.085381,0.922300,148.589672,
620.000000,4099.722992,0.020186,0.884255,72.249079,
621.000000,16703.601108,0.082244,0.709543,145.834445,
622.000000,25650.969529,0.126298,0.680639,180.720305,
623.000000,15152.354571,0.074606,0.933047,138.897721,
624.000000,17091.412742,0.084154,0.717733,147.517669,
625.000000,16509.695291,0.081289,0.915701,144.985506,
626.000000,14626.038781,0.072015,0.949935,136.464101,
627.000000,20498.614958,0.100930,0.874157,161.553852,
628.000000,19113.573407,0.094110,0.610520,156.000505,
629.000000,914.127424,0.004501,0.753522,34.116025,
630.000000,470.914127,0.002319,0.664632,24.486455,
631.000000,18808.864266,0.092610,0.907825,154.752027,
632.000000,19418.282548,0.095610,0.934978,157.239070,
633.000000,20415.512465,0.100520,0.823121,161.226046,
634.000000,14376.731302,0.070787,0.941804,135.296056,
635.000000,19390.581717,0.095474,0.879204,157.126877,
636.000000,11218.836565,0.055239,0.942906,119.516804,
637.000000,803.324100,0.003955,0.797885,31.981620,
638.000000,8725.761773,0.042963,0.927721,105.403913,
639.000000,14127.423823,0.069560,0.909505,134.117839,
640.000000,16260.387812,0.080062,0.877785,143.886653,
641.000000,12908.587258,0.063558,0.873289,128.201887,
642.000000,10720.221607,0.052783,0.887913,116.830690,
643.000000,23684.210526,0.116615,0.933218,173.653890,
644.000000,15789.473684,0.077743,0.924024,141.787807,
645.000000,10775.623269,0.053056,0.981631,117.132189,
646.000000,12548.476454,0.061785,0.891939,126.401014,
647.000000,14321.329640,0.070514,0.961524,135.035119,
648.000000,498.614958,0.002455,0.797885,25.196355,
649.000000,11745.152355,0.057830,0.951732,122.288153,
650.000000,4930.747922,0.024278,0.818854,79.233978,
651.000000,7783.933518,0.038326,0.917516,99.553061,
652.000000,1357.340720,0.006683,0.856729,41.571864,
